streetAddress,addressLocality,addressRegion,postalCode,latitude,longitude,description,price,priceCurrency,property-beds,property-baths,property-sqft,Acreage,Air Conditioning,Year Built,Area,Basement,Bath,Full Bathrooms,Half Bathrooms,Bedroom,Bonus Room,Breakfast,Contract Conditions,Cooling,Den,Property Details,Dining Room,Driveway,Exterior,Exterior Features,Family Room,Features,Fees,Finished Basement,Fireplace,Fireplaces,Formal Dining,Foundation,Foyer,Gallery,Game Room,Garage,Garage Spaces,Garage Type,Great Room,Heating,Heating Source,Home Features,Interior Features,Kitchen,Last Updated,Laundry Room,Date Listed,Listing ID,Living Room,Lot Size,Master Bath,Master Bedroom,Master Bedroom First Floor,Media Room,MLS® #,Model Type,Mortgage Calculator,Neighbourhood Features,N/A,Occupancy,Office/Den,Other,Ownership Type,Parking Spaces,Partial Bathroom,Pet Policy,Pool,Property Tax,Property Type,Roof,Room Details,Rooms,School District,See more details,See less details,Sewer,Square Footage,Status,Stories,Style,Subdivision,Tax Year,Total Acres,Transaction Type,Type,Utility Room,Waterfront,Waterview,Yes,Heating Fuel,Heating/Cooling,Basement Description,Basement Details,Basement Development,Basement Type,Basement Walls,Fireplace Description,Fireplace Fuel,Fireplace Location,Fireplace Type,Fireplace Y/N,Parking,Parking Description,Parking Surface,Parking Types,Garage Capacity,Garage Description,Garage/Carport,Exterior Finish,Pool Features,Pool YN,Roofing,Roofing Description,Lease,Lease Requirements,Lease Term,Architecture,Year Built Description,Year Built Source,Approx Age,Location,Ownership,Pets Allowed,Levels,SqFT Range,Inclusions,Appliances,Exclusions,Electric,Electric Available,Ensuite,Family Room Level,Floor Location,Fuel,Fuel Type,Furnace,Furnished,Gas,Gas Available,Hot Water,Interior,Interior Layout,Interior Maintenance/Repairs Paid By,Laundry,Laundry Description,Laundry Location,LaundryFeatures,Natural Gas,Number Of Fireplaces,Plumbing,Power,Power Source,Smoke Detector(s),Master Description,Br Description,2nd Br Description,3rd Br Description,4th Br Description,5th Br Description,Pantry Description,Foyer Description,Dining Description,Living Description,Kitchen Description,Sitting Description,Den Description,Family Description,Bathroom Description,Office Description,Rec Description,Breakfast Description,Workshop description,Tandem Description,Sunroom Description,Study Description,Solarium Description,Powder Room Description,Play Description,Nursery Description,Mudroom Description,Media/Ent Description,Library Description,Great Room Description,Games Description,Furnace Description,Exercise Description,Dinning Description,Common Room Description,Cold/Cant Description,Locker,Locker Description,Heating Fuels,Flooring,HVAC,Waterfront Features,Waterfront YN,Access,Access Road,Building Style,Building Type,Buildings,Bush,Carport,Construction,Construction Materials,Construction Type,Covered Parking,Direction Facing,District,Exposure,Extra Structures,Fence,Fencing,Fronting On,Frontage,Gated,Loading Dock,Loading Info,Major Area,Out Buildings,Outdoor Area,Patio,Present Structures,Rear Exposure,Road,Road Between Waterfront And Home,Site Description,Site Influence,Site Influences,Site Information,Soil,Sprinklers,Storm Sewage Drain,Association Amenities,Balcony,Acreage Range,Exterior Build,Lot Description,Lot Shape,Lock Box,Security Features,Tenant Pays,Owner Pays,Rent Includes,Assessed Fees,Association Fee Frequency,Telephone Service,TV Service,Utilities,Utilities Included,Utility Description,Waste,Water,Water Heater,Water Heater Location,Water Heating Paid By,Water Paid By,Water Purifier,Water Service,Water Softener,Water Source,Water Treatment,Water Type,Common Interest,Business Type,Commercial Type,Complex,Condo Management,Condo Name,Current Use,Disclosures/Documents,Documents On File,Dues Frequency,Electric (amps),Electric (volts),Electric Paid By,Escape Clause,Farm,Farm Type,Fee Frequency,Fee Includes,Financing,For Sale or Lease,FP Fuel,Franchise,Grade Level Entry Y/N,HOA Includes,HOA Pay Schedule,HOA Terms,Income Property,Insurance Paid By,Lease Includes,Maintenance Paid By,Management,Mobile Home Type,Nearest Town,Occupied By,Percolation Test,Possession,Present Use,Price Type,Property Sub Type,Property Subtype,Property Type Detail,Quarter,Range,Recreation,Rental Type,Residence,Restrictions,Restrictions/Covenants,Sale Rent,Sale Terms,Sale Type,SaleOrRent,Showing Instructions,Soil Test,Sub Property Type,Sub Type,Survey Available,Taxes Paid By,Terms,Title,Parking Features,Fireplace Features,Board,Foundation/Basement,Rental Equipment,Sign,Condo Management Firm,Condo Fees Include,Condo Fees Assessed Y/N,Bare Land YN,Condo Fees,Distance To High School,Drinking Water Y/N,Distance To Town,Distance To Elementary School,Community Name,Amenities,Structure,Surface Water,Utilities Available,Ensuite 4-Piece Level,Storage Room Level,Age Description,Bath 2-Piece Level,Bath 3-Piece Level,Foyer Level,Bath 4-Piece Level,Bedroom Level,Walk In Closet Level,Sewer Type,Last Change Type,Kitchen Level,Dwelling Type,Primary Bedrm Level,Assoc,Living Room Level,Recreation Room Level,Dining Room Level,Laundry Room Level,Rental Features,Assoc/Maint Fee Per,Living Area,Zoning,Architectural Style,Lot Features,Maintenance,Water/Sewer,Double,Land Features,MLS,Sub Area,Building Features,Lease Type,Municipality,Community Features,Elevator,MLS Area Minor,View,Foundation Details,SqFt Range,Building Area Source,Buyer Agent Designation,Lot Measurement,Lot Size Source,Topography,Current Financing
"9109 129 Avenue, Peace River, AB T8S 1W9",Peace River,AB,T8S 1W9,56.203579,-117.316122,"Here is one of the best priced lots in one of the newer neighborhoods in Peace River. Located in Shaftesbury Estates, this lot is located at the end of a quiet cul-de-sac. It is pie shaped and measures just over 6,500 sq ft. Surrounded by nice houses and great neighbors, this is one lot you need to take a closer look at if building a home is in your future!",65000.0,CAD,N/A,0,,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A2015059,,,,,,,,,,,,,N/A,Single Family,,,,,,,,,,,,Shaftesbury Estates,,,,Single Family,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A2015059,,,,,,,,,,,,,,,,
"36 WHISKEY JACK CRESCENT, Fort Nelson, BC V0C1R0",Fort Nelson,BC,V0C1R0,58.8652978125488,-122.840169669312,"Check it out! Nearly 6 acres of mature trees on a corner lot in a quiet subdivision, ready and waiting for you. Spend a little time exploring the property and choose the perfect location to build your home or cabin, then cut trees selectively to maintain a perfectly private oasis to enjoy for many years into the future. You'll hear the birds singing and see the signs of wildlife walking through the yard on a regular basis. It's time to start planning. (id:38686)",65000.0,CAD,N/A,0,,5.99,,,,,,,,,,,,,,,,,[],[],,[],,,[],,,,,,,,,,,,,,,,,,,,,,,,,,R2739661,,,,,,,,,,,,,N/A,Vacant Land,[],,,,,,[],,,,,,,,,Vacant Land,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R2739661,,,,,,,,,,,,,,,,
"12993 MARK AVENUE, Charlie Lake, BC V0C1H0",Charlie Lake,BC,V0C1H0,56.2881227,-120.9927486, * PREC - Personal Real Estate Corporation. 149 acre Development Property available at Charlie Lake within the Peace Regional District Official community plan. Potential to develop with residential subdivision on the Southern side off of Mark Ave with great views of the lake. Commercial frontage area has an access off highway 97 and existing graveled driveway and yard and a small shop with large dugout nearby. There is also a new home built off Mark Ave that you can add your own flare to finish. Also on Commercial see C8048338. (id:38686),1950000.0,CAD,0,0,"1,680",149.73,,,,"[""Unfinished"", ""N/A""]",,,,,,,,,,,,,"[""Wood""]","[""Wood""]",,"[""Open""]",,,[],,,,,,,,,,,[],,,,,,,,,,,,,,,R2736121,,,,,,,,,,,,,N/A,Single Family,"[""Asphalt shingle"", ""Conventional""]",,,,,,[],"1,680 SQFT",,,,,,,,Single Family,,,,,,,,,,,,,,,,,"[""Open""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[""Open""]",[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R2736121,,,,,,,,,,,,,,,,
"133 Grey Crescent, Fort McMurray, AB T9H 2N4",Fort McMurray,AB,T9H 2N4,56.676413,-111.339168,"CLEARED AND VACANT LOT 5287 SQFT! BACKING A WALKING PATH, and located just around the corner from greenspace and playground, SHORT WALKING DISTANCE TO BASEBALL DIAMONDS AND WALKING TRAILS, and nearly ATV ACCESS FOR THOSE WITH outdoor toys! Lot zoned RMH-2, for your new manufactured home. There are very few properties available like this right now. Property is being sold as is where is, no warranties or representations.",34000.0,CAD,N/A,0,,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A2008355,,,,,,,,,,,,,N/A,Single Family,,,,,,,"[""Public Sewer""]",,,,,Gregoire Park,,,,Single Family,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A2008355,,,,,,,,,,,,,,,,
"10620 110 STREET, Fort St. John, BC V1J0N3",Fort St. John,BC,V1J0N3,56.2526949,-120.8656603," * PREC - Personal Real Estate Corporation. Desirable phase 4 lot now available in Sunset Ridge. Situated in Fort St. John's northwest quadrant near Finch Elementary School, this premier planned community of over 300 new homes will offer views of rolling hills, flowering trees, a man-made lake and park area, walking trails throughout the subdivision which are all connected to the city network of paved walking trails and, of course beautiful sunset views. The architecture of the homes is warm, with clean lines, contemporary style, and family in mind. (id:38686)",94900.0,CAD,N/A,0,,0.15,,,,,,,,,,,,,,,,,[],[],,[],,,[],,,,,,,,,,,,,,,,,,,,,,,,,,R2728335,,,,,,,,,,,,,N/A,Vacant Land,[],,,,,,[],,,,,,,,,Vacant Land,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R2728335,,,,,,,,,,,,,,,,
"11008 108 AVENUE, Fort St. John, BC V1J0N3",Fort St. John,BC,V1J0N3,56.2536371,-120.8653484," * PREC - Personal Real Estate Corporation. Desirable phase 4 lot now available in Sunset Ridge. Situated in Fort St. John's northwest quadrant near Finch Elementary School, this premier planned community of over 300 new homes will offer views of rolling hills, flowering trees, a man-made lake and park area, walking trails throughout the subdivision which are all connected to the city network of paved walking trails and, of course beautiful sunset views. The architecture of the homes is warm, with clean lines, contemporary style, and family in mind. (id:38686)",94900.0,CAD,N/A,0,,0.18,,,,,,,,,,,,,,,,,[],[],,[],,,[],,,,,,,,,,,,,,,,,,,,,,,,,,R2727731,,,,,,,,,,,,,N/A,Vacant Land,[],,,,,,[],,,,,,,,,Vacant Land,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R2727731,,,,,,,,,,,,,,,,
"11108 108 AVENUE, Fort St. John, BC V1J0L6",Fort St. John,BC,V1J0L6,56.253482302284,-120.86718506749," * PREC - Personal Real Estate Corporation. Desirable phase 4 lot now available in Sunset Ridge. Situated in Fort St. John's northwest quadrant near Finch Elementary School, this premier planned community of over 300 new homes will offer views of rolling hills, flowering trees, a man-made lake and park area, walking trails throughout the subdivision which are all connected to the city network of paved walking trails and, of course beautiful sunset views. The architecture of the homes is warm, with clean lines, contemporary style, and family in mind. (id:38686)",89900.0,CAD,N/A,0,,0.15,,,,,,,,,,,,,,,,,[],[],,[],,,[],,,,,,,,,,,,,,,,,,,,,,,,,,R2727607,,,,,,,,,,,,,N/A,Vacant Land,[],,,,,,[],,,,,,,,,Vacant Land,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R2727607,,,,,,,,,,,,,,,,
"10718 108 Avenue, Fairview, AB T0H1L0",Fairview,AB,T0H1L0,56.076302467,-118.37250338,"This vacant parcel of land in the NE corner of Fairview offers development potential! Currently rented out, this parcel of land is just over 150 acres and is flat and pretty much all open.  The golf course is directly to the West of this land so if you wanted to  develop some residential lots to join the golf course then the potential exits here. There are also some Country Residential acreages directly to the North if that is your vision and you want to develop this land into a Country Residential subdivision. The Cummings Lake walking trails also runs alongside.  This land is also not far from schools and the hospital. Lots of options but only so much land like this exists! (id:38686)",849900.0,CAD,N/A,0,,150.35,,,,,,,,,,,,,,,,,[],[],,[],,,[],,,,,,,,,,,,,,,,,,,,,,,,,,A1183080,,,,,,,,,,,,,N/A,Vacant Land,[],,,,,,[],,,,,,,,,Vacant Land,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A1183080,,,,,,,,,,,,,,,,
"11025 Hwy 35, Rural Northern Lights, County of, AB T0H2M0","Rural Northern Lights, County of",AB,T0H2M0,57.773579,-117.574407,"I invite you to close your eyes and imagine...... the sun smiling down on your face, you hear the rustling of the grass as it moves ever so gently with a slight breeze, you hear the rippling of the creek and the birds chirping.  Sounds like a scene from a movie?  Well,,,, it can be yours!! Sitting on 9.7 acres of land with the Keg River meandering through your property sits a1300+ sq,ft, home, 3 + 1 future bedrooms, a very large sunken living room, great dining area and a well addressed kitchen.  The sunken living room features a corner, natural gas fireplace and oversized windows allow the sun to filter into the room.  Take one step up from the living room and you are in the dining area which could hold a table with up to 15+ guests.  It's amazingly large.  If you have had a chance to look at the pictures, you will see what appears to be a wood stove ""just like Grandma used to cook on"" only difference is the range is new, gas and the oven is electric.   It's truly a piece of art.  A large window just above the double kitchen sink, allows you to keep an eye on the little ones while they race around the yard, having the kind of fun little people are supposed to have.  The lower level is partially developed with what could be a fantastic sized 4th bedroom with a walk in closet that could double as a dressing room or even a computer room.  There is another room that is home to a great dry storage area and the 1400 gallon cistern.  In addition to this, there is an amazing amount of additional storage space located throughout the basement.  Now let's go outside.  Just off the back door is a large, ground level deck where you have room for your BBQ, patio furniture and a great space to relax and ""smell the roses"", as they say.  A single detached garage beside the house, an additional one at the back of the yard & several other outbuildings give you alot of space to ""tinker"" and store your sleds, quads and other paraphernalia the needs to be kept ""safe n sound"".  You will  certainly enjoy the wildlife that occasionally comes to visit.  Imagine the fresh veggies you are going to be able to grow in the very large garden spot and with the river nearby?  Not a worry about watering it as all you need to do is drop the sump pump in the river and you have all the water you will need to grow the healthiest of gardens.  An 8' well is your other source of water.  It may seem like you're in the middle of no where but in reality?  You're only a little over an  hour from Manning to the south and High Level to the north. If you're looking for peace, solitude and the freedom to do what you want in your own back yard?  This is it!!! (id:38686)",217900.0,CAD,3,1,"1,328",9.70,,,,"[""Partially finished"", ""Full""]",0,,,,,,,,,,,,"[""Vinyl siding""]","[""Vinyl siding""]",,"[""Attached Garage""]",,,Yes,,,,,,,,,,,"[""Forced air"", ""Natural gas""]",,,,,,,,,,,,,,,A1214927,,,,,,,,,,0,,,N/A,Single Family,[],,,,,,[],"1,328 SQFT",,,,Keg River,,,,Single Family,,,,,,,,,,,,,,,,,"[""Attached Garage""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[""Laminate"", ""Linoleum""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[""Attached Garage""]",[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A1214927,,,,,,,,,,,,,,,,
"953 Bear Paw Crescent, Zama City, AB T0H 4E0",Zama City,AB,T0H 4E0,59.160084,-118.687258,"GET AWAY FROM IT ALL !! Looking for a simple life of quietness,peace and away from the ""world"" ?  This property is perfectly secluded and features an enormous 60 x 80 sq foot 4 bay  shop  that was built in 2008, complete with in-floor heat , wash bay, air-makeup, office ,staff room and so much more,  the perfect place to  start your business ventures or for anything from a place to put your boat, quad, or snowmobiles . There is a  upgraded  3 bed, 2 bath home with addition  a garage/workshop all located on 1.85 Acres !!  you will not want to miss this deal ! . The home has many updates, with vaulted ceilings, the living room and kitchen offer ample room, complete with a breakfast bar, it feels both spacious and cozy. The kitchen boasts plenty of cupboard & counter space . The expansive bedrooms are suitable for staff housing,roommates or kids . There is also a larger deck, perfect for those looking to spend a lazy day outside relaxing or spending time with family and friends enjoy a community BBQ. If you have been searching for a place to call home ,where everyone knows your name and is always glad to see you ,then this is the place for you !!!",250000.0,CAD,3,2,"1,518",1.85,,,,"[""None""]",,,,,,,,,,,,,"[""Private Yard""]","[""Private Yard""]",,"[""Gravel Driveway"", ""Off Street""]",,,,,,,,,,,,,,"[""Forced Air""]",,,,,,,,,,,,,,,A1252159,,,,,,,,,,,,,N/A,Single Family,"[""Asphalt Shingle""]",,,,,,,"1,518 SQFT",,,,NONE,,,,Single Family,,,,,,,,,,,,,,,,,"[""Gravel Driveway"", ""Off Street""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[""Laminate"", ""Linoleum""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[""Gravel Driveway"", ""Off Street""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A1252159,,,,,,,,,,,,,,,,
"430 Grassy Way, Red Earth Creek, AB T0G 1X0",Red Earth Creek,AB,T0G 1X0,56.552316,-115.313165,"Nicely located in a quiet neighborhood, this home features 2 nice size bedrooms, 2-4pc bathrooms, spacious kitchen and dining area , living room features vaulted ceiling and large windows, allowing plenty of natural light in. The 12' X 24' addition  can be a great office/craft  area as well as extra storage space.  The furnace and hot water tank are less than 3 years old.   Additional buildings include a shed , engineers shack as well as a double detached garage. For added convenience there is a drive-through driveway.  Mobile and addition have new shingles in July 2022!  This property now has HIGH SPEED INTERNET!!",189900.0,CAD,2,2,"1,408",0.74,,,,"[""None""]",,,,,,,,,,,,,"[""Private Yard"", ""Storage""]","[""Private Yard"", ""Storage""]",,"[""Double Garage Detached""]",,,,,,,,,,Yes,,,,"[""Forced Air"", ""Natural Gas""]",,,,,,,,,,,,,,,A1241255,,,,,,,,,,,,,N/A,Single Family,"[""Asphalt Shingle""]",,,,,,"[""Sewer""]","1,408 SQFT",,,,NONE,,,,Single Family,,,,,,,,,,,,,,,,,"[""Double Garage Detached""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[""Carpet"", ""Laminate"", ""Linoleum""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[""Double Garage Detached""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A1241255,,,,,,,,,,,,,,,,
"406 10307 112 STREET, Fort St. John, BC V1J0N6",Fort St. John,BC,V1J0N6,56.249694574129,-120.866070267921," * PREC - Personal Real Estate Corporation. Modern and affordable condo in the newer Hudson Condo Building. Two bedroom 2 bath unit on the fourth floor with in-suite laundry. Easy to rent out if you are looking to add to your investment portfolio. Quiet location, close to the new Ma Murray Elementary School and other amenities. (id:38686)",204000.0,CAD,2,2,780,,,,,,,,,,,,,,,,,,[],[],,[],,,[],,,,,,,,,,,"[""Electric""]",,,,,,,,,,,,,,,R2419026,,,,,,,,,,,,,N/A,Condo,,,,,,,[],780 SQFT,,,,,,,,Condo,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R2419026,,,,,,,,,,,,,,,,
"405 10307 112 STREET, Fort St. John, BC V1J0N6",Fort St. John,BC,V1J0N6,56.2496755,-120.8661046," * PREC - Personal Real Estate Corporation. Modern and affordable condo in the newer Hudson Condo Building. Two bedroom 2 bath unit on the fourth floor with in-suite laundry. Easy to rent out if you are looking to add to your investment portfolio. Quiet location, close to the new Ma Murray Elementary School and other amenities. (id:38686)",204000.0,CAD,2,2,685,,,,,,,,,,,,,,,,,,[],[],,[],,,[],,,,,,,,,,,"[""Electric""]",,,,,,,,,,,,,,,R2419021,,,,,,,,,,,,,N/A,Condo,,,,,,,[],685 SQFT,,,,,,,,Condo,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R2419021,,,,,,,,,,,,,,,,
"121 11008 102 AVENUE, Fort St. John, BC V1J2G2",Fort St. John,BC,V1J2G2,56.2485760313527,-120.864589666203, * PREC - Personal Real Estate Corporation. A great townhouse to call home! Tucked away from the main road and its located just a block from the new Ma Murray Elementary school. Two storey layout with 2 bedrooms upstairs plus convenient laundry as well. Open concept main floor with 9' ceilings and additional den/storage room . Two assigned parking spaces right in front of the unit. Easy to rent out if you are looking to add to your investment portfolio. (id:38686),259000.0,CAD,2,2,"1,012",,,,,,,,,,,,,,,,,,[],[],,"[""Open""]",,,Yes,,,,,,,,,,,"[""Electric""]",,,,,,,,,,,,,,,R2419011,,,,,,,,,,,,,N/A,Condo/Townhome,,,,,,,[],"1,012 SQFT",,,,,,,,Condo/Townhome,,,,,,,,,,,,,,,,,"[""Open""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[""Open""]",[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R2419011,,,,,,,,,,,,,,,,
"4419 52A Street, Grimshaw, AB T0H 1W0",Grimshaw,AB,T0H 1W0,56.183769,-117.615453,Large pie shaped lot located on a quiet street in Grimshaw.  If you are looking to build a home then this large lot with back alley access could be just what you need.  Call for details.,45000.0,CAD,N/A,0,,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A1231721,,,,,,,,,,,,,N/A,Single Family,,,,,,,,,,,,NONE,,,,Single Family,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A1231721,,,,,,,,,,,,,,,,
